"Company.Name","YEAR","ROE","ROC","NPM","DIV","DEP","Beta","P.E","P.B","EVEBITDA","PSALES"
"I S P L Industries Ltd.",1966,53.92,-23.16,-2694.44,20.35,0.5,1.15,1182.74,6.95,3.75,544.855555555555
"I S P L Industries Ltd.",1966,15,-11.21,-130,19.95,0.2,1.38,30.06,12.43,17.73,12339.01
"I S P L Industries Ltd.",1966,24.83,5.32,7.17,46.75,90.4,0.39,16.29,0.51,6.9,0.0918284361509539
"I S P L Industries Ltd.",1966,-17.9,6.49,-1.78,20.79,157.5,1.02,89.17,1.68,6.74,0.575389948006932
"I S P L Industries Ltd.",1966,-45.05,2.1,-21.25,0,58.7,1.08,22.22,0.97,4.63,0.0933277789349441
"I S P L Industries Ltd.",1966,-6.68,7.92,6.12,0,15.8,0.67,9.26,0.94,3.73,0.84146897810219
"I S P L Industries Ltd.",1966,13.94,-7.99,-567.06,14.08,220.3,1.97,30.06,2.65,29.41,2.33420615895261
"I S P L Industries Ltd.",1966,7.23,5.08,-14.02,34.26,39.6,0.72,43.07,0.33,6.51,0.469477272727273
"Indag Rubber Ltd.",1978,18.91,9.03,3.4,0,13.5,0.52,8.22,1.29,13.38,0.243538411458333
"Indag Rubber Ltd.",1978,43.16,26.62,9.7,12.68,14,0.58,4.4,1.57,3.08,0.428939905469278
"Indag Rubber Ltd.",1978,31.87,27.27,9.83,13.78,14.2,1.04,1.39,0.39,0.9,0.137327913989773
"Indag Rubber Ltd.",1978,35.78,31.98,10.07,18.15,16.3,1.06,4.51,1.41,4.05,0.456398742703188
"Indag Rubber Ltd.",1978,26.53,22.47,7.1,19.53,19.3,1.12,4.54,1.09,3.26,0.322830289294761
"Indag Rubber Ltd.",1978,37.97,35.14,9.3,15.09,23.4,1.12,5.33,1.63,6.08,0.441747617725969
"Indag Rubber Ltd.",1978,34.35,34.04,10.42,16.82,24.9,1.23,4.37,1.32,3.33,0.449291097202708
"Indag Rubber Ltd.",1978,29.69,29.69,11.72,19.06,25.2,1.13,5.53,1.47,2.75,0.653086260330579
"Indag Rubber Ltd.",1978,27.05,27.05,12.74,19.33,19.6,1.25,12.41,3.03,7.24,1.60272738542915
"Indag Rubber Ltd.",1978,21.9,21.9,12.02,7.38,27.6,1.29,13.87,2.76,6.75,1.69966252011145
"India Nippon Electricals Ltd.",1984,15.72,15.24,10.54,32.85,36.4,0.53,7.87,1.21,2.58,0.899935578330893
"India Nippon Electricals Ltd.",1984,12.08,11.85,10.28,37.68,32.6,0.65,7.44,0.87,1.6,0.803506076267635
"India Nippon Electricals Ltd.",1984,8.67,8.6,7.51,41.28,28.4,0.63,6.2,0.53,-0.37,0.493029563330621
"India Nippon Electricals Ltd.",1984,13.68,13.63,10.18,30.42,35.7,0.66,8.36,1.1,3.14,0.878765851329124
"India Nippon Electricals Ltd.",1984,15.97,15.94,9.82,30.19,41.5,0.68,7.71,1.17,4,0.774140378548896
"India Nippon Electricals Ltd.",1984,16.96,16.96,10.19,32.52,52.8,0.68,7.02,1.02,3.91,0.672423127646283
"India Nippon Electricals Ltd.",1984,14.44,14.44,8.89,35.88,61.3,0.68,6.85,0.93,3.24,0.619421834625323
"India Nippon Electricals Ltd.",1984,9.46,9.28,6.36,51.78,56.2,0.69,11.46,1.06,5.77,0.746411165998077
"India Nippon Electricals Ltd.",1984,10.85,10.66,6.13,44.92,77.5,0.76,20.19,2.14,10.38,1.25707739577263
"India Nippon Electricals Ltd.",1984,11.18,11.18,6.35,40.19,66.5,0.84,16.53,1.8,8.05,1.06810298994911
"India Rubber Ltd.",1981,13.57,4.16,5.32,0,32.7,1.07,9.73,1.28,6.79,0.366194663884335
"India Rubber Ltd.",1981,-256.03,-13.25,-25.24,0,95.6,1.38,21.03,1.59,7.51,0.0105818806776332
"India Rubber Ltd.",1981,14.43,7.32,8.71,0,5.5,0.81,6.22,2.33,5.38,0.738573773481671
"India Rubber Ltd.",1981,10.64,1.42,5.35,22.32,37.5,1.12,9.46,1.14,4.98,0.206778259971068
"India Rubber Ltd.",1981,-100.35,0.04,4.44,0,166.7,0.72,56.68,7.63,9.76,128.701632653061
"India Rubber Ltd.",1981,20.6,30.27,3.71,35.8,42.7,0.78,3.55,7.62,20.2,2.04205564231592
"India Rubber Ltd.",1981,1.75,16.32,-3.25,28.66,473.2,0.63,45.4,0.5,8.94,0.320154964146494
"India Rubber Ltd.",1981,32.31,3.13,3.16,21.16,27.7,0.69,387.75,16.59,24.71,0.251902867054382
"India Rubber Ltd.",1981,26.98,8.41,8.14,13.41,7.1,0.47,11.16,2.94,10.31,0.391929834717921
"India Rubber Ltd.",1981,25.78,11.65,-0.64,13.36,22.8,0.78,10.73,2.2,5.42,1.43933609178108
"Indrad Auto Components Ltd. [Merged]",1983,12.62,16.37,3.95,22.33,83.7,1.17,14.22,4.24,10.26,0.90103520057011
"Indrad Auto Components Ltd. [Merged]",1983,-25.29,3.94,4.65,0,28.8,0.99,21.38,1.03,4.92,0.26269592476489
"Indrad Auto Components Ltd. [Merged]",1983,-84.08,15.77,-2.36,0,41.2,2.13,18.18,2.76,4.19,0.1225811675168
"Indrad Auto Components Ltd. [Merged]",1983,-120.7,-26.89,-12.9,0,495.9,1.14,4.45,0.5,4.28,0.0120010420586447
"Indrad Auto Components Ltd. [Merged]",1983,10.01,6.09,0.51,94.24,27.4,0.93,59.13,1.1,29.42,0.974910484856144
"Indrad Auto Components Ltd. [Merged]",1983,-9.73,15.17,1.81,7.83,168.8,0.37,39.89,8.24,15.67,171.232901833873
"Indrad Auto Components Ltd. [Merged]",1983,14.43,7.84,0.71,0,168.8,0.89,71.63,1.74,9.45,1.31157261529648
"Indrad Auto Components Ltd. [Merged]",1983,25.7,7.4,-25.24,29.81,150.3,0.9,97.23,1.26,3.42,11.6873038516405
"Indrad Auto Components Ltd. [Merged]",1983,-6.98,16.09,-6.25,18.15,56.7,1.2,40.91,2.65,10.38,1.27935439717121
"Indrad Auto Components Ltd. [Merged]",1983,-8.6,9.35,1.12,16.52,85.1,0.81,22.6,0.93,0,0.127837442231469
"Innovative Tyres & Tubes Ltd.",1995,10.71,4.85,6.36,0,10.7,0.59,16.98,1.62,6.74,6.18429752066116
"Innovative Tyres & Tubes Ltd.",1995,2.44,1.18,1.5,0,10.8,0.85,72.66,0.79,6.97,0.696624087591241
"Innovative Tyres & Tubes Ltd.",1995,1.58,0.72,0.61,0,12.1,0.81,24.31,2.92,0,0.257698721511951
"Innovative Tyres & Tubes Ltd.",1995,3.14,1.61,0.86,0,16.3,0.58,10.63,1.57,6.84,0.0748900682335102
"Innovative Tyres & Tubes Ltd.",1995,0.94,9.89,0.86,32.06,32.6,0.53,17.54,1.79,11.5,1.13454244431066
"Innovative Tyres & Tubes Ltd.",1995,-6.68,-2.96,0.51,0,17.3,0.94,28.41,0.69,4.22,0.218193041526375
"Innovative Tyres & Tubes Ltd.",1995,13.55,5.08,3.21,0,17.7,1.04,13.44,1.26,3.49,0.176811733128834
"Innovative Tyres & Tubes Ltd.",1995,9.54,3.57,1.5,16.09,42.3,0.61,10.81,1.42,7.28,0.466903699728306
"Innovative Tyres & Tubes Ltd.",1995,-4.34,5.05,5.29,0,7.1,1.15,4.89,0.61,7.46,0.106746626686657
"Innovative Tyres & Tubes Ltd.",1995,38.99,39.13,6.46,0,10.5,1.21,8.36,4.17,1.93,1.31326509120013
"Innoventive Industries Ltd.",1991,8.91,10.04,5.34,0,42.7,1.1,9.95,1.8,1.58,0.234330547652916
"Innoventive Industries Ltd.",1991,10.64,2.3,1.01,0,57.9,0.53,6.49,0.65,6.52,0.0229517448969993
"Innoventive Industries Ltd.",1991,36.55,5.51,3.32,0,89.2,0.72,9.98,0.34,7.08,0.122571949180041
"Innoventive Industries Ltd.",1991,48.19,8.66,6.47,0,126.7,1.08,8.97,1.67,6.97,0.157825468342424
"Innoventive Industries Ltd.",1991,40.48,13.09,7.76,21.1,177.8,1,8.08,2.44,8.26,0.175707221800257
"Innoventive Industries Ltd.",1991,23,11.42,9.86,25.2,230.6,0.73,10.79,1.49,5.66,0.928242891129489
"Innoventive Industries Ltd.",1991,12.69,5.52,7.93,10.54,356.6,0.96,9.08,1.32,5.31,0.891389086764496
"Innoventive Industries Ltd.",1991,-195.02,-44.75,-122.01,212.73,360.9,0.72,4.45,1.49,0,0.187054218614091
"Innoventive Industries Ltd.",1991,-85.44,-21.32,-56.62,26.52,684.7,0.77,21.03,29.77,186.98,0.192370281445912
"Innoventive Industries Ltd.",1991,-23.06,-18.27,-46.59,29.81,628.7,0.77,4.45,10.85,179.95,0.0710633919142138
"J B M Auto Ltd.",1996,14.47,6.13,3.38,19.43,42.8,0.55,7.37,1.18,4.97,0.287089914945322
"J B M Auto Ltd.",1996,12.71,4.37,2.51,23.08,54.3,0.95,7.65,0.92,6.62,0.193327871836883
"J B M Auto Ltd.",1996,1.21,0.37,0.25,0,59.6,0.87,34.4,0.37,4.14,0.087652673299361
"J B M Auto Ltd.",1996,10.01,3.34,2.82,18.57,74.6,0.85,9.27,0.77,6.99,0.263405783113925
"J B M Auto Ltd.",1996,13.94,4.81,3.24,15.74,81.8,0.86,4.55,0.6,6.38,0.14734456596709
"J B M Auto Ltd.",1996,7.42,2.45,1.69,21.37,113.3,0.86,9.46,0.57,6.35,0.129768979847178
"J B M Auto Ltd.",1996,12.98,4.54,2.73,14.84,118.3,0.84,6.04,0.59,5.59,0.126435979451391
"J B M Auto Ltd.",1996,17.65,7.29,3.75,12.37,143.6,0.89,5.89,0.89,4.73,0.222470099770713
"J B M Auto Ltd.",1996,18.3,7.83,4.54,30.36,159.1,1.29,28.41,4.9,14.85,1.2971910030678
"J B M Auto Ltd.",1996,12.74,5.39,3.67,28.99,210.1,1.32,25.35,3.1,11.57,0.937680716447107
"J K Tyre & Inds. Ltd.",1951,15.87,4.56,1.83,12.47,754.4,0.84,16.86,0.84,7,0.106501457004448
"J K Tyre & Inds. Ltd.",1951,4.13,1.18,0.33,58.22,1133.5,1.02,4.16,0.85,4.5,0.0636085212244153
"J K Tyre & Inds. Ltd.",1951,4.13,1.18,0.33,58.22,1133.5,0.91,12.07,0.33,3.79,0.0264269688110748
"J K Tyre & Inds. Ltd.",1951,31.87,10.94,4.08,8.81,859.5,1.02,4.9,1.37,3.76,0.200909588463315
"J K Tyre & Inds. Ltd.",1951,10.05,3.61,1.16,20.09,911,1.05,6.29,0.61,5.49,0.073074649897473
"J K Tyre & Inds. Ltd.",1951,-10.38,-3.01,-1.09,93.27,1014.1,1.05,34.38,0.63,5.33,0.0583913537692497
"J K Tyre & Inds. Ltd.",1951,11.76,2.89,1.32,13.62,1126.5,1.06,3.95,0.59,6.05,0.0697269994027014
"J K Tyre & Inds. Ltd.",1951,16.97,4.22,2.02,15.24,1524.7,1.31,5.54,0.88,4.32,0.112292189124717
"J K Tyre & Inds. Ltd.",1951,26.15,7.32,3.72,13.43,1391.4,1.5,9.46,2.19,6.3,0.352706674488602
"J K Tyre & Inds. Ltd.",1951,33.77,11.04,6.49,8.01,1723,1.58,4.5,1.35,4.3,0.295320538692423
"J M T Auto Ltd.",1987,7.31,4.16,2.96,22.54,111.4,1.56,18.51,1.57,7.62,0.701740328672042
"J M T Auto Ltd.",1987,9.35,4.24,3.56,16.22,142.1,1.14,8.5,0.75,5.59,0.304592542884704
"J M T Auto Ltd.",1987,3.32,1.33,1.49,4.05,160.3,1.06,4.45,0.29,4.34,0.13542600896861
"J M T Auto Ltd.",1987,1.37,0.54,0.64,10.2,158.7,1.05,61.67,0.83,5.32,0.39797121634169
"J M T Auto Ltd.",1987,7.99,3.34,2.76,7.33,181.8,1.02,16.73,0.96,4.63,0.335069323816442
"J M T Auto Ltd.",1987,12.69,5.54,3.77,8.96,195.6,1.02,6.91,0.63,4.18,0.19400662972731
"J M T Auto Ltd.",1987,8.72,3.95,3.26,5.99,216.3,0.9,14.07,1.03,4.44,0.388321107266436
"J M T Auto Ltd.",1987,4.82,2.25,2.13,0,182.9,0.74,35.38,1.66,8.54,0.755687435162019
"J M T Auto Ltd.",1987,6.05,2.9,1.97,0,250.5,0.34,84.44,4.92,16.37,1.67217143460361
"J M T Auto Ltd.",1987,2.97,1.47,1.25,0,275.8,0.67,245.42,7.18,24.85,3.08328713897164
"Jagan Lamps Ltd.",1993,-0.76,-0.76,-1.04,16.18,3.5,0.82,16.73,0.3,-0.5,0.419393139841689
"Jagan Lamps Ltd.",1993,-0.1,-0.1,-0.14,0,3.6,0.86,21.82,0.34,-0.91,0.504564907275321
"Jagan Lamps Ltd.",1993,0.28,0.28,0.27,0,3.6,0.68,68.95,0.2,-2.41,0.194090056285178
"Jagan Lamps Ltd.",1993,6.18,6.13,5.74,0,5.1,0.53,5.32,0.32,1.96,0.30952380952381
"Jagan Lamps Ltd.",1993,5.14,5.08,3.35,0,5.9,0.42,6.41,0.32,0.51,0.215067686874632
"Jagan Lamps Ltd.",1993,7.21,6.86,4.39,0,6.5,0.42,11.07,0.35,0.83,0.21189860320745
"Jagan Lamps Ltd.",1993,6.18,5.65,4.37,0,6.7,0.43,3.67,0.27,0.93,0.192196209587514
"Jagan Lamps Ltd.",1993,8.52,6.78,6.82,0,8.3,0.46,2.61,0.21,2.5,0.179260543038706
"Jagan Lamps Ltd.",1993,7.98,5.69,6.81,0,8.8,0.98,5.01,0.38,4.48,0.342051860202931
"Jagan Lamps Ltd.",1993,-2.22,-1.7,-2.74,26.16,8.2,0.98,6.08,0.36,4.42,0.462539184952978
"Jai Parabolic Springs Ltd. [Merged]",1992,-50.52,-2.95,-2.98,0,40.8,1.17,13.13,1.47,8.96,0.507613704668403
"Jai Parabolic Springs Ltd. [Merged]",1992,-6.98,3.75,-6.97,21.51,19,1.06,37.04,2.78,12.14,1.49528920691711
"Jai Parabolic Springs Ltd. [Merged]",1992,18.45,-20.8,9.83,7.16,352.5,0.86,24.37,6.95,25.14,1.30500994777419
"Jai Parabolic Springs Ltd. [Merged]",1992,23.98,11.18,-6.08,15.95,35,0.77,26.66,0.94,4.02,0.101821350762527
"Jai Parabolic Springs Ltd. [Merged]",1992,7.23,15.6,2.61,0,455.7,0.66,27.32,5.79,12.08,0.0914924175220716
"Jai Parabolic Springs Ltd. [Merged]",1992,2.54,27.98,6.87,34.51,15.7,0.97,6.47,5.58,16.82,0.39498366505248
"Jai Parabolic Springs Ltd. [Merged]",1992,7.71,15.26,1.84,53.51,216.3,0.81,11.12,1.72,7.12,0.129822859434904
"Jai Parabolic Springs Ltd. [Merged]",1992,3.34,3.55,6.47,0,230.7,0.9,13.68,0.73,3.97,0.189264428906835
"Jai Parabolic Springs Ltd. [Merged]",1992,17.56,8.93,5.67,69.43,186.6,0.68,8.69,0.74,0.84,0.506981668906836
"Jai Parabolic Springs Ltd. [Merged]",1992,0.82,19.29,1.51,9.11,6.7,0.64,5.18,0.55,6.58,1.62769254372507
"Jamna Auto Inds. Ltd.",1965,74.7,6.23,1.94,17.15,37.9,0.21,11.08,2.28,8.27,0.248314814814815
"Jamna Auto Inds. Ltd.",1965,59.73,10.14,3.13,0,90.4,0.21,12.17,3.09,5.76,0.383010955310462
"Jamna Auto Inds. Ltd.",1965,-48.6,-9.89,-4.13,7.16,105.7,0.81,56.41,0.61,5.83,0.076057516441608
"Jamna Auto Inds. Ltd.",1965,13.62,3.13,0.94,0,166.2,0.96,52.65,4.24,6.13,0.499037369798094
"Jamna Auto Inds. Ltd.",1965,49.95,20.58,4.65,18.5,316.3,0.96,12.18,4.03,5.79,0.58567442894459
"Jamna Auto Inds. Ltd.",1965,31.05,15.26,3.96,32.19,316,0.96,7.22,2.55,4.79,0.388914146158181
"Jamna Auto Inds. Ltd.",1965,17.48,9.08,2.9,27.14,282,0.93,9.55,1.76,3.97,0.330940628217785
"Jamna Auto Inds. Ltd.",1965,10.31,6.09,2.17,27.64,252.4,1.21,15.47,1.54,5.99,0.350106938572494
"Jamna Auto Inds. Ltd.",1965,15.51,10.7,2.63,29.62,292.9,1.06,32.62,4.84,12.09,0.875809665941706
"Jamna Auto Inds. Ltd.",1965,32.9,27.94,5.74,30.21,438.8,1.15,15.1,4.5,7.29,0.895677184328171
"Jay Bharat Maruti Ltd.",1987,23.85,10.17,1.88,18.05,216.3,0.35,8.24,1.61,3.42,0.137462828117214
"Jay Bharat Maruti Ltd.",1987,26.03,11.52,1.99,17.12,202.6,0.92,7.66,1.8,3.9,0.153290867794287
"Jay Bharat Maruti Ltd.",1987,14.42,6.89,1.28,20.85,343.6,0.88,4.74,0.65,2.27,0.0608443635907409
"Jay Bharat Maruti Ltd.",1987,25.29,13.83,2.39,15.47,382,0.92,7.08,1.62,2.65,0.169773044970508
"Jay Bharat Maruti Ltd.",1987,32.52,18.41,2.97,11.31,352.4,0.96,4.85,1.37,2.77,0.144256671543157
"Jay Bharat Maruti Ltd.",1987,14.39,6.87,1.58,16.56,385.2,0.96,5.54,0.73,2.07,0.0804165740123045
"Jay Bharat Maruti Ltd.",1987,13.41,5.75,1.5,15.1,455.7,0.97,4.36,0.64,3.44,0.0732524181200284
"Jay Bharat Maruti Ltd.",1987,17.82,7.79,2.15,16.4,460.5,1.13,4.61,0.79,3.65,0.0991981672394043
"Jay Bharat Maruti Ltd.",1987,18.23,9.22,2.34,10.83,382.3,1.2,8.33,1.39,3.97,0.195140216050638
"Jay Bharat Maruti Ltd.",1987,17.26,10.44,2.61,10.72,391,1.23,7.08,1.13,3.29,0.185533495407888
"Jay Ushin Ltd.",1986,1.83,0.65,0.12,58.21,41.3,1,17.54,1.96,7.15,0.134140395589783
"Jay Ushin Ltd.",1986,30.85,10.12,1.5,17.15,48.3,0.96,6.19,1.71,4.07,0.0931212915689251
"Jay Ushin Ltd.",1986,12.72,3.61,0.7,28.57,61,0.71,7.53,0.92,3.32,0.0531040296745911
"Jay Ushin Ltd.",1986,30.85,9.17,1.49,15.98,80.9,0.67,6.08,1.66,3.45,0.0922993765084473
"Jay Ushin Ltd.",1986,33.78,10.28,1.73,11.38,89,0.64,5.71,1.65,3.83,0.100194453174104
"Jay Ushin Ltd.",1986,6.08,1.69,0.37,0,99.5,0.64,13.54,0.88,2.95,0.0471447105981681
"Jay Ushin Ltd.",1986,11.65,3.34,0.68,16.52,104.2,0.61,2.85,0.73,4.99,0.0423227915283651
"Jay Ushin Ltd.",1986,19.78,6.74,1.16,14.63,114.3,0.65,3.79,0.7,3.46,0.0447271907410191
"Jay Ushin Ltd.",1986,5.52,2.19,0.32,21.04,131.2,0.9,19.29,1.03,4.24,0.0623470805064373
"Jay Ushin Ltd.",1986,2.64,1.04,0.16,15.7,150.3,0.89,50.61,1.27,4.34,0.0808315902896622
"K A R Mobiles Ltd. [Merged]",1936,12.26,8.38,3.15,26.59,14.8,0.76,17.71,1.83,6.16,0.543334644121117
"K A R Mobiles Ltd. [Merged]",1936,7.76,4.92,1.63,33.46,15.8,0.25,23.34,1.68,5.79,0.381091134531928
"K A R Mobiles Ltd. [Merged]",1936,3.77,2.2,0.8,54.88,18.6,0.22,18.89,0.71,4.46,0.151820294345469
"K A R Mobiles Ltd. [Merged]",1936,11.92,7.76,3.11,34.47,19.8,0.22,15.14,1.37,6.9,0.376727272727273
"K A R Mobiles Ltd. [Merged]",1936,12.18,7.81,2.95,35.67,20.2,0.4,10.22,1.2,5.84,0.303797841020608
"K A R Mobiles Ltd. [Merged]",1936,13.67,7.04,2.96,36.4,27.2,0.4,8.3,1.14,6.25,0.271740164974619
"K A R Mobiles Ltd. [Merged]",1936,6.99,3.39,1.57,36.2,34.8,0.39,10.93,0.75,3.84,0.173169622555707
"K A R Mobiles Ltd. [Merged]",1936,4.21,2.1,1.01,40.58,38,0.71,17.33,0.72,5,0.174908752038518
"K A R Mobiles Ltd. [Merged]",1936,5.05,11.18,2.52,0,30.5,0.51,32.09,2.59,10.77,5.61507402422611
"K A R Mobiles Ltd. [Merged]",1936,-5.78,-41.81,15.77,0,24.3,0.51,32.75,2.65,10.93,0.647960426179604
"K E W Industries Ltd.",1996,11.73,7.38,6.84,0,18.2,0.59,9.59,0.94,8.67,0.769553376906318
"K E W Industries Ltd.",1996,7.95,5.84,5.53,0,25.3,0.86,8.06,0.64,6.48,0.445619379170293
"K E W Industries Ltd.",1996,2.37,1.74,2.26,0,26.2,1.46,5.94,0.13,3.64,0.134461592423711
"K E W Industries Ltd.",1996,2.93,2.06,2.65,0,29.7,1.53,11.49,0.33,5.26,0.304841942945258
"K E W Industries Ltd.",1996,1.31,0.87,0.74,0,32.4,1.53,16.67,0.22,5.03,0.123838630806846
"K E W Industries Ltd.",1996,0.37,0.25,0.45,0,34.7,1.53,42.9,0.1,4.29,0.126778325123153
"K E W Industries Ltd.",1996,-0.16,-0.11,-0.28,0,35.8,1.57,44.44,0.06,3.77,0.0997750281214848
"K E W Industries Ltd.",1996,10.5,2.02,2.63,8.54,93.5,1.53,18.51,0.04,4.25,0.00561935010994381
"K E W Industries Ltd.",1996,-9.26,-1.45,-56.62,26.32,1391.4,1.53,122.74,0.03,4.16,0.000214036608800864
"K E W Industries Ltd.",1996,22.73,1.1,5.17,16.08,154.6,1.38,19.33,0.03,4.15,0.0025514655980351
"Kalyani Forge Ltd.",1979,17.93,11.12,5.08,7.26,72.7,0.8,12.18,1.79,5.96,0.52892946137627
"Kalyani Forge Ltd.",1979,13.48,7.37,4.21,8.48,83.4,0.85,6.46,0.83,3.81,0.275776888723483
"Kalyani Forge Ltd.",1979,-3.08,-1.6,-1.2,46.81,90.9,0.88,11.04,0.27,4.61,0.106307548106081
"Kalyani Forge Ltd.",1979,2.34,1.28,0.94,19.94,105.1,0.84,51.23,1.18,6.19,0.48873334838564
"Kalyani Forge Ltd.",1979,6.22,3.34,1.82,11.32,111.7,0.82,11.12,0.67,4.05,0.204853689814635
"Kalyani Forge Ltd.",1979,15.44,8.33,4.3,6.79,118.9,0.82,5.18,0.65,4.48,0.195664154576541
"Kalyani Forge Ltd.",1979,9.08,5.22,3.02,10.31,128.1,0.77,4.1,0.44,2.56,0.15433401567022
"Kalyani Forge Ltd.",1979,4.22,2.57,1.86,19.04,134.9,0.82,13.75,0.57,4.39,0.259938756490481
"Kalyani Forge Ltd.",1979,-3.72,-2.42,-1.39,32.85,131.1,0.66,11.35,1.03,7.42,0.377264700356942
"Kalyani Forge Ltd.",1979,-1.36,-0.94,-0.52,66.36,116.7,0.73,142.49,0.86,5.48,0.33620276062763
"Kinetic Engineering Ltd.",1970,0.82,-56.52,-52.96,29.81,84.9,0.92,89.79,10.47,7.79,0.329169636493229
"Kinetic Engineering Ltd.",1970,7.87,-34.33,-74.03,70.33,70.4,0.75,134.69,0.54,19.58,0.49276577448135
"Kinetic Engineering Ltd.",1970,19.56,-25.97,-79.31,212.73,89,0.7,134.69,10.47,17.12,0.285743695316521
"Kinetic Engineering Ltd.",1970,-45.05,-7.99,-28.66,0,57.3,0.75,407.65,1.64,8.69,1.67337244511734
"Kinetic Engineering Ltd.",1970,-43.18,-9.89,-19.73,30.21,79,0.74,74.82,3.34,35.69,1.2524436282012
"Kinetic Engineering Ltd.",1970,-83,-13.68,-29.13,21.59,83.9,0.74,21.03,3.69,29.42,0.905210779380521
"Kinetic Engineering Ltd.",1970,-106.12,-14.44,-37.02,45.7,85.1,0.83,134.69,6.18,15.01,0.848739591650508
"Kinetic Engineering Ltd.",1970,32.54,-26.89,-94.96,21.42,91.8,1.12,30.06,6.95,0,0.860125361620058
"Kinetic Engineering Ltd.",1970,-35.95,-13.59,-31.24,0,84.1,1.23,70.44,2.93,2.5,1.03531547104581
"Kinetic Engineering Ltd.",1970,-23.06,-1.97,-2.81,0,84.8,1.45,22.22,9.79,19.02,1.9427124884934
"Kripal Springs (India) Ltd.",1982,-1.93,28.42,3.31,34.23,51.5,0.81,52.02,4.03,11.68,27.9500992720053
"Kripal Springs (India) Ltd.",1982,13.48,0.99,2.28,67.27,37.6,1.14,17.93,0.56,7.3,21.0839285714286
"Kripal Springs (India) Ltd.",1982,9.68,5.08,0.71,12.78,52.9,0.62,3.26,1.2,8.26,0.158032522200438
"Kripal Springs (India) Ltd.",1982,-24.85,2.85,13.91,0,185,1.34,9.95,0.27,11.88,0.199430391967561
"Kripal Springs (India) Ltd.",1982,10.5,4.35,1.28,49.26,45.1,1.03,14.23,1.05,10.56,0.0386463551784071
"Kripal Springs (India) Ltd.",1982,12.5,52.01,-5.16,9.47,1.7,0.9,22.22,8.6,13.66,0.0819467579485999
"Kripal Springs (India) Ltd.",1982,15.47,-3.61,1.55,15.64,166.2,0.87,41.74,0.79,6.36,0.170558115719406
"Kripal Springs (India) Ltd.",1982,9.88,6.57,9.2,0,57.3,1.34,9.67,2.4,1.39,0.0758942199216935
"Kripal Springs (India) Ltd.",1982,14.24,22.71,13.16,0,201.8,0.47,16.06,5.08,10.5,20.869814932993
"Kripal Springs (India) Ltd.",1982,4.8,1.88,4.29,17.94,291.9,1.2,37.48,1.08,4.34,0.15929089926252
"Krishna Engineering Works Ltd.",1983,13.62,-19.38,-11.83,35.44,33.6,1.49,40.91,6.95,1.61,7.6989028632593
"Krishna Engineering Works Ltd.",1983,14.87,-40.04,-14.46,26.23,42.2,1.34,56.41,0.66,0,0.569993256911666
"Krishna Engineering Works Ltd.",1983,-579.62,-105.11,-32.38,0,42.1,1.08,21.03,2.65,0,0.339384615384615
"Krishna Engineering Works Ltd.",1983,12.5,-973.06,-37.19,0,31.5,0.97,669.97,0.66,0,0.393148514851485
"Krishna Engineering Works Ltd.",1983,20.32,2.23,-8.5,8.21,25.2,0.9,49.21,7.15,30.83,57.7816754765337
"Krishna Engineering Works Ltd.",1983,15.51,0.16,-20.18,0,21.4,0.9,70.44,4.04,30.74,16.0562970568104
"Krishna Engineering Works Ltd.",1983,1.21,1.98,-10.75,0,18,0.88,26.25,1.43,0,0.255065153425809
"Krishna Engineering Works Ltd.",1983,0.9,2.31,5.65,0,182.9,0.97,4.5,0.37,0,0.312175695461201
"Krishna Engineering Works Ltd.",1983,23.33,-0.94,5.23,0,3.4,0.97,5.5,14.27,0,6.06721250695174
"Krishna Engineering Works Ltd.",1983,27.64,-1.49,1.83,1.6,104,0.36,6.79,4.25,0,0.198592251152361
"Krypton Industries Ltd.",1990,11.31,7.33,8.15,41.14,5.4,0.67,22.23,2.55,10.78,1.96958904109589
"Krypton Industries Ltd.",1990,15.15,8.65,7.54,0,9,0.83,9.45,1.33,6.33,0.728193832599119
"Krypton Industries Ltd.",1990,2.8,1.42,1.56,0,9.1,0.83,11.18,0.58,4.27,0.34923339011925
"Krypton Industries Ltd.",1990,8.67,4.21,3.73,0,6.7,0.78,14.41,1.2,7.56,0.549016324822101
"Krypton Industries Ltd.",1990,6.38,3.01,2.83,0,6.9,0.72,26.69,1.01,7.94,0.768947579031613
"Krypton Industries Ltd.",1990,-10.27,-5.86,-4.92,42.75,7.1,0.72,16.87,0.98,7.34,0.513239780353874
"Krypton Industries Ltd.",1990,2.07,1.39,1.17,0,12.8,0.67,21.93,0.93,10.14,0.525810968494749
"Krypton Industries Ltd.",1990,3.1,2.1,2.06,0,13.8,0.32,16.97,0.52,5.16,0.355281526291298
"Krypton Industries Ltd.",1990,-0.3,-0.2,-0.24,0,16.4,0.34,29.69,0.58,7.88,0.466639388979814
"Krypton Industries Ltd.",1990,1.41,0.88,1.08,0,17.8,0.75,43.92,0.61,7.25,0.476861427094105
"L M L Ltd.",1972,-519.28,-73.29,-83.1,0,228.6,1.2,669.97,4.25,0,1.12594822396147
"L M L Ltd.",1972,-96.44,-185.12,-49.13,0,204,1.26,30.06,10.47,0,0.885537470328925
"L M L Ltd.",1972,21.65,-12.66,-22.68,19.66,174.9,1.2,37.04,4.13,0,0.278464077326575
